"","rhoT","mort","EE_bTB_single","EE_bTB_co","EE_brucellosis_single","EE_brucellosis_co"
"1197",6.8,1.65,0.658551113771642,0.818190126206392,0.210718552610404,0.655883659052841
"1198",6.88,1.65,0.658551113771642,0.818299318886632,0.210718552610404,0.65592056420796
"1199",6.96,1.65,0.658551113771642,0.818406088963679,0.210718552610404,0.655956706225365
"1200",7.04,1.65,0.658551113771642,0.818510516428354,0.210718552610404,0.655992108794151
"1201",7.12,1.65,0.658551113771642,0.818612677777535,0.210718552610404,0.656026794657641
"1202",7.2,1.65,0.658551113771642,0.818712646206959,0.210718552610404,0.656060785584908
"1203",7.28,1.65,0.658551113771642,0.818810491784305,0.210718552610404,0.656094102497761
"1204",7.36,1.65,0.658551113771642,0.818906281617371,0.210718552610404,0.656126765452678
"1205",7.44,1.65,0.658551113771642,0.819000080007485,0.210718552610404,0.656158793722772
"1206",7.52,1.65,0.658551113771642,0.81909194859557,0.210718552610404,0.656190205821048
"1207",7.6,1.65,0.658551113771642,0.819181946498754,0.210718552610404,0.656221019534194
"1208",7.68,1.65,0.658551113771642,0.819270130437703,0.210718552610404,0.656251251975049
"1209",7.76,1.65,0.658551113771642,0.819356554858288,0.210718552610404,0.656280919588472
"1210",7.84,1.65,0.658551113771642,0.819441272043084,0.210718552610404,0.656310038216861
"1211",7.92,1.65,0.658551113771642,0.819524332219774,0.210718552610404,0.656338623091455
"1212",8,1.65,0.658551113771642,0.819605783659559,0.210718552610404,0.656366688895797
"1213",0,1.8,0.658551113771642,0.535993593349879,0.210718552610404,0.579918531212519
"1214",0.08,1.8,0.658551113771642,0.585985643890336,0.210718552610404,0.592348049740742
"1215",0.16,1.8,0.658551113771642,0.624857904053746,0.210718552610404,0.601498285273556
"1216",0.24,1.8,0.658551113771642,0.654572821155887,0.210718552610404,0.608266261597786
"1217",0.32,1.8,0.658551113771642,0.67736676006455,0.210718552610404,0.613366518922021
"1218",0.4,1.8,0.658551113771642,0.695088284876301,0.210718552610404,0.617301606147018
"1219",0.48,1.8,0.658551113771642,0.709104699259054,0.210718552610404,0.620410637895301
"1220",0.56,1.8,0.658551113771642,0.720388823617385,0.210718552610404,0.622921470144828
"1221",0.64,1.8,0.658551113771642,0.729627451222134,0.210718552610404,0.624989086641446
"1222",0.72,1.8,0.658551113771642,0.737308576360514,0.210718552610404,0.626720933368267
"1223",0.8,1.8,0.658551113771642,0.743783434058359,0.210718552610404,0.628193102286199
"1224",0.88,1.8,0.658551113771642,0.749308782108258,0.210718552610404,0.629460642332874
"1225",0.96,1.8,0.658551113771642,0.754075388325263,0.210718552610404,0.630564197426987
"1226",1.04,1.8,0.658551113771642,0.758227274811163,0.210718552610404,0.63153434971982
"1227",1.12,1.8,0.658551113771642,0.761874842154847,0.210718552610404,0.632394514197821
"1228",1.2,1.8,0.658551113771642,0.765103934818567,0.210718552610404,0.633162905168322
"1229",1.28,1.8,0.658551113771642,0.767982192346359,0.210718552610404,0.633853897109565
"1230",1.36,1.8,0.658551113771642,0.770563564366401,0.210718552610404,0.634478983600039
"1231",1.44,1.8,0.658551113771642,0.772891566860473,0.210718552610404,0.635047464669542
"1232",1.52,1.8,0.658551113771642,0.775001663585688,0.210718552610404,0.635566947201721
"1233",1.6,1.8,0.658551113771642,0.776923031001877,0.210718552610404,0.636043714761252
"1234",1.68,1.8,0.658551113771642,0.778679882852343,0.210718552610404,0.636483004718798
"1235",1.76,1.8,0.658551113771642,0.780292476092004,0.210718552610404,0.636889218522003
"1236",1.84,1.8,0.658551113771642,0.781777883339818,0.210718552610404,0.637266083176132
"1237",1.92,1.8,0.658551113771642,0.783150592233017,0.210718552610404,0.637616776601337
"1238",2,1.8,0.658551113771642,0.78442297500721,0.210718552610404,0.637944025970724
"1239",2.08,1.8,0.658551113771642,0.785605659754244,0.210718552610404,0.638250185587791
"1240",2.16,1.8,0.658551113771642,0.786707826445925,0.210718552610404,0.638537299074224
"1241",2.24,1.8,0.658551113771642,0.787737444851454,0.210718552610404,0.638807149488775
"1242",2.32,1.8,0.658551113771642,0.788701467182451,0.210718552610404,0.639061299895839
"1243",2.4,1.8,0.658551113771642,0.789605985172211,0.210718552610404,0.639301126762623
"1244",2.48,1.8,0.658551113771642,0.790456358998434,0.210718552610404,0.639527847152679
"1245",2.56,1.8,0.658551113771642,0.791257323749936,0.210718552610404,0.639742541492102
"1246",2.64,1.8,0.658551113771642,0.792013077861466,0.210718552610404,0.639946172365907
"1247",2.72,1.8,0.658551113771642,0.792727356973392,0.210718552610404,0.640139600369362
"1248",2.8,1.8,0.658551113771642,0.793403495938577,0.210718552610404,0.640323597399595
"1249",2.88,1.8,0.658551113771642,0.794044481133534,0.210718552610404,0.640498857923638
"1250",2.96,1.8,0.658551113771642,0.794652994794631,0.210718552610404,0.640666008596562
"1251",3.04,1.8,0.658551113771642,0.795231452760954,0.210718552610404,0.640825616393056
"1252",3.12,1.8,0.658551113771642,0.795782036738089,0.210718552610404,0.64097819562465
"1253",3.2,1.8,0.658551113771642,0.796306721987463,0.210718552610404,0.641124214041258
"1254",3.28,1.8,0.658551113771642,0.796807301180359,0.210718552610404,0.641264098002554
"1255",3.36,1.8,0.658551113771642,0.797285405021291,0.210718552610404,0.641398236982057
"1256",3.44,1.8,0.658551113771642,0.797742520138697,0.210718552610404,0.641526987612676
"1257",3.52,1.8,0.658551113771642,0.798180004657674,0.210718552610404,0.64165067702656
"1258",3.6,1.8,0.658551113771642,0.798599101795678,0.210718552610404,0.641769605917311
"1259",3.68,1.8,0.658551113771642,0.799000951768576,0.210718552610404,0.641884051199036
"1260",3.76,1.8,0.658551113771642,0.799386602247044,0.210718552610404,0.64199426831014
"1261",3.84,1.8,0.658551113771642,0.799757017564306,0.210718552610404,0.642100493313236
"1262",3.92,1.8,0.658551113771642,0.800113086846526,0.210718552610404,0.642202944696098
"1263",4,1.8,0.658551113771642,0.800455631209436,0.210718552610404,0.642301825000634
"1264",4.08,1.8,0.658551113771642,0.800785410143998,0.210718552610404,0.642397322285925
"1265",4.16,1.8,0.658551113771642,0.801103127196093,0.210718552610404,0.642489611395113
"1266",4.24,1.8,0.658551113771642,0.801409435029219,0.210718552610404,0.642578855108906
"1267",4.32,1.8,0.658551113771642,0.801704939946776,0.210718552610404,0.642665205216252
"1268",4.4,1.8,0.658551113771642,0.801990205941286,0.210718552610404,0.642748803366329
"1269",4.48,1.8,0.658551113771642,0.802265758324948,0.210718552610404,0.64282978200466
"1270",4.56,1.8,0.658551113771642,0.802532086994087,0.210718552610404,0.642908265037776
"1271",4.64,1.8,0.658551113771642,0.802789649367317,0.210718552610404,0.642984368558236
"1272",4.72,1.8,0.658551113771642,0.803038873036298,0.210718552610404,0.643058201448323
"1273",4.8,1.8,0.658551113771642,0.803280158160819,0.210718552610404,0.643129865940629
"1274",4.88,1.8,0.658551113771642,0.80351387963671,0.210718552610404,0.643199458119411
"1275",4.96,1.8,0.658551113771642,0.803740389061165,0.210718552610404,0.643267068385849
"1276",5.04,1.8,0.658551113771642,0.803960016517348,0.210718552610404,0.643332781880079
"1277",5.12,1.8,0.658551113771642,0.804173072197515,0.210718552610404,0.643396678839466
"1278",5.2,1.8,0.658551113771642,0.804379847880843,0.210718552610404,0.64345883499433
"1279",5.28,1.8,0.658551113771642,0.804580618281847,0.210718552610404,0.643519321843839
"1280",5.36,1.8,0.658551113771642,0.804775642281747,0.210718552610404,0.643578206967568
"1281",5.44,1.8,0.658551113771642,0.804965164054493,0.210718552610404,0.643635554290871
"1282",5.52,1.8,0.658551113771642,0.805149414098066,0.210718552610404,0.643691424334536
"1283",5.6,1.8,0.658551113771642,0.805328610180661,0.210718552610404,0.643745874430467
"1284",5.68,1.8,0.658551113771642,0.805502958207915,0.210718552610404,0.643798958953294
"1285",5.76,1.8,0.658551113771642,0.805672653021908,0.210718552610404,0.643850729484968
"1286",5.84,1.8,0.658551113771642,0.805837879135185,0.210718552610404,0.643901235007829
"1287",5.92,1.8,0.658551113771642,0.805998811407438,0.210718552610404,0.643950522065392
"1288",6,1.8,0.658551113771642,0.806155615669639,0.210718552610404,0.643998634920222
"1289",6.08,1.8,0.658551113771642,0.806308449300294,0.210718552610404,0.644045615673268
"1290",6.16,1.8,0.658551113771642,0.806457461757933,0.210718552610404,0.644091504432487
"1291",6.24,1.8,0.658551113771642,0.806602795074271,0.210718552610404,0.644136339381796
"1292",6.32,1.8,0.658551113771642,0.806744584310309,0.210718552610404,0.644180156936943
"1293",6.4,1.8,0.658551113771642,0.806882957979441,0.210718552610404,0.644222991843309
"1294",6.48,1.8,0.658551113771642,0.807018038440676,0.210718552610404,0.644264877236471
"1295",6.56,1.8,0.658551113771642,0.807149942262722,0.210718552610404,0.644305844775719
"1296",6.64,1.8,0.658551113771642,0.807278780563252,0.210718552610404,0.644345924713186
"1297",6.72,1.8,0.658551113771642,0.807404659324562,0.210718552610404,0.64438514596133
"1298",6.8,1.8,0.658551113771642,0.807527679687133,0.210718552610404,0.644423536181345
"1299",6.88,1.8,0.658551113771642,0.80764793822365,0.210718552610404,0.644461121839525
"1300",6.96,1.8,0.658551113771642,0.807765527194237,0.210718552610404,0.644497928283979
"1301",7.04,1.8,0.658551113771642,0.807880534785163,0.210718552610404,0.644533979790463
"1302",7.12,1.8,0.658551113771642,0.807993045331506,0.210718552610404,0.644569299626468
"1303",7.2,1.8,0.658551113771642,0.808103139525392,0.210718552610404,0.644603910107126
"1304",7.28,1.8,0.658551113771642,0.808210894611257,0.210718552610404,0.644637832628116
"1305",7.36,1.8,0.658551113771642,0.80831638456772,0.210718552610404,0.644671087743512
"1306",7.44,1.8,0.658551113771642,0.808419680279583,0.210718552610404,0.644703695163592
"1307",7.52,1.8,0.658551113771642,0.808520849697278,0.210718552610404,0.644735673840014
"1308",7.6,1.8,0.658551113771642,0.808619957987974,0.210718552610404,0.644767041975998
"1309",7.68,1.8,0.658551113771642,0.808717067676639,0.210718552610404,0.644797817074411
"1310",7.76,1.8,0.658551113771642,0.808812238778918,0.210718552610404,0.644828015967667
"1311",7.84,1.8,0.658551113771642,0.808905528925942,0.210718552610404,0.644857654851634
"1312",7.92,1.8,0.658551113771642,0.808996993481868,0.210718552610404,0.644886749312358
"1313",8,1.8,0.658551113771642,0.809086685654241,0.210718552610404,0.644915314363738
"1314",0,1.95,0.658551113771642,0.509854191291632,0.210718552610404,0.566736916254496
"1315",0.08,1.95,0.658551113771642,0.55986026940897,0.210718552610404,0.579184097716495
"1316",0.16,1.95,0.658551113771642,0.599715183848821,0.210718552610404,0.588503839834467
"1317",0.24,1.95,0.658551113771642,0.630763319889106,0.210718552610404,0.595475570030137
"1318",0.32,1.95,0.658551113771642,0.654907580458891,0.210718552610404,0.600764864861293
"1319",0.4,1.95,0.658551113771642,0.67386120043071,0.210718552610404,0.604860451601898
"1320",0.48,1.95,0.658551113771642,0.688954835962482,0.210718552610404,0.608101377256593
"1321",0.56,1.95,0.658551113771642,0.701165484576893,0.210718552610404,0.610719602631916
"1322",0.64,1.95,0.658551113771642,0.711197877181551,0.210718552610404,0.612874789765254
"1323",0.72,1.95,0.658551113771642,0.719560458856848,0.210718552610404,0.614678499112147
"1324",0.8,1.95,0.658551113771642,0.726623287557629,0.210718552610404,0.616210142824652
"1325",0.88,1.95,0.658551113771642,0.732659139383763,0.210718552610404,0.617527360309227
"1326",0.96,1.95,0.658551113771642,0.737871965214188,0.210718552610404,0.618672793071276
"1327",1.04,1.95,0.658551113771642,0.742416488251997,0.210718552610404,0.619678561560881
"1328",1.12,1.95,0.658551113771642,0.746411761031819,0.210718552610404,0.620569270246827
"1329",1.2,1.95,0.658551113771642,0.749950631904834,0.210718552610404,0.621364059305163
"1330",1.28,1.95,0.658551113771642,0.753106433375665,0.210718552610404,0.622078029833596
"1331",1.36,1.95,0.658551113771642,0.755937768465359,0.210718552610404,0.622723250686024
"1332",1.44,1.95,0.658551113771642,0.758491981053446,0.210718552610404,0.62330948132158
"1333",1.52,1.95,0.658551113771642,0.760807704750453,0.210718552610404,0.623844698760117
"1334",1.6,1.95,0.658551113771642,0.762916758531278,0.210718552610404,0.624335487279361
"1335",1.68,1.95,0.658551113771642,0.764845573501706,0.210718552610404,0.624787330498168
"1336",1.76,1.95,0.658551113771642,0.766616279015937,0.210718552610404,0.62520483305141
"1337",1.84,1.95,0.658551113771642,0.768247538374038,0.210718552610404,0.625591890800647
"1338",1.92,1.95,0.658551113771642,0.769755198344644,0.210718552610404,0.625951822942481
"1339",2,1.95,0.658551113771642,0.771152798784352,0.210718552610404,0.626287475612449
"1340",2.08,1.95,0.658551113771642,0.772451976050788,0.210718552610404,0.626601303866777
"1341",2.16,1.95,0.658551113771642,0.773662785011165,0.210718552610404,0.626895437137883
"1342",2.24,1.95,0.658551113771642,0.774793958087125,0.210718552610404,0.627171731933324
"1343",2.32,1.95,0.658551113771642,0.775853115180083,0.210718552610404,0.627431814582371
"1344",2.4,1.95,0.658551113771642,0.776846934966326,0.210718552610404,0.627677116148602
"1345",2.48,1.95,0.658551113771642,0.777781295578559,0.210718552610404,0.627908901160419
"1346",2.56,1.95,0.658551113771642,0.778661390851686,0.210718552610404,0.628128291388759
"1347",2.64,1.95,0.658551113771642,0.779491826930951,0.210718552610404,0.628336285624845
"1348",2.72,1.95,0.658551113771642,0.780276702996567,0.210718552610404,0.628533776257517
"1349",2.8,1.95,0.658551113771642,0.781019679063023,0.210718552610404,0.628721563219028
"1350",2.88,1.95,0.658551113771642,0.78172403319964,0.210718552610404,0.628900365759841
"1351",2.96,1.95,0.658551113771642,0.782392710045181,0.210718552610404,0.629070832523423
"1352",3.04,1.95,0.658551113771642,0.783028362121322,0.210718552610404,0.629233550054473
"1353",3.12,1.95,0.658551113771642,0.783633385159432,0.210718552610404,0.6293890501512
"1354",3.2,1.95,0.658551113771642,0.784209948427622,0.210718552610404,0.62953781616216
"1355",3.28,1.95,0.658551113771642,0.784760020863161,0.210718552610404,0.629680288464488
"1356",3.36,1.95,0.658551113771642,0.785285393671321,0.210718552610404,0.629816869173484
"1357",3.44,1.95,0.658551113771642,0.785787699934916,0.210718552610404,0.629947926256746
"1358",3.52,1.95,0.658551113771642,0.78626843168553,0.210718552610404,0.630073797114983
"1359",3.6,1.95,0.658551113771642,0.786728954811035,0.210718552610404,0.630194791749232
"1360",3.68,1.95,0.658551113771642,0.787170522112853,0.210718552610404,0.630311195497054
"1361",3.76,1.95,0.658551113771642,0.787594284774829,0.210718552610404,0.630423271473742
"1362",3.84,1.95,0.658551113771642,0.788001302464675,0.210718552610404,0.630531262718931
"1363",3.92,1.95,0.658551113771642,0.788392552254397,0.210718552610404,0.630635394089713
"1364",4,1.95,0.658551113771642,0.788768936517381,0.210718552610404,0.630735873962109
"1365",4.08,1.95,0.658551113771642,0.789131289936804,0.210718552610404,0.630832895717008
"1366",4.16,1.95,0.658551113771642,0.78948038573948,0.210718552610404,0.630926639089153
"1367",4.24,1.95,0.658551113771642,0.789816941253396,0.210718552610404,0.631017271359844
"1368",4.32,1.95,0.658551113771642,0.790141622872846,0.210718552610404,0.631104948432312
"1369",4.4,1.95,0.658551113771642,0.79045505050361,0.210718552610404,0.631189815792764
"1370",4.48,1.95,0.658551113771642,0.79075780155069,0.210718552610404,0.631272009359423
"1371",4.56,1.95,0.658551113771642,0.79105041450191,0.210718552610404,0.631351656309843
"1372",4.64,1.95,0.658551113771642,0.791333392155743,0.210718552610404,0.631428875726241
"1373",4.72,1.95,0.658551113771642,0.791607204532295,0.210718552610404,0.631503779269904
"1374",4.8,1.95,0.658551113771642,0.791872291504187,0.210718552610404,0.631576471753122
"1375",4.88,1.95,0.658551113771642,0.792129065178104,0.210718552610404,0.631647051647181
"1376",4.96,1.95,0.658551113771642,0.792377912053635,0.210718552610404,0.631715611584397
"1377",5.04,1.95,0.658551113771642,0.792619194984217,0.210718552610404,0.63178223876132
"1378",5.12,1.95,0.658551113771642,0.792853254959969,0.210718552610404,0.631847015364129
"1379",5.2,1.95,0.658551113771642,0.793080412732148,0.210718552610404,0.631910018897959
"1380",5.28,1.95,0.658551113771642,0.793300970294204,0.210718552610404,0.63197132254774
"1381",5.36,1.95,0.658551113771642,0.793515212235082,0.210718552610404,0.632030995461206
"1382",5.44,1.95,0.658551113771642,0.793723406976773,0.210718552610404,0.632089103027751
"1383",5.52,1.95,0.658551113771642,0.793925807907609,0.210718552610404,0.632145707140918
"1384",5.6,1.95,0.658551113771642,0.794122654421701,0.210718552610404,0.632200866422139
"1385",5.68,1.95,0.658551113771642,0.794314172873004,0.210718552610404,0.632254636446572
"1386",5.76,1.95,0.658551113771642,0.794500577452709,0.210718552610404,0.632307069924299
"1387",5.84,1.95,0.658551113771642,0.794682070996073,0.210718552610404,0.632358216909616
"1388",5.92,1.95,0.658551113771642,0.794858845726626,0.210718552610404,0.632408124939613
"1389",6,1.95,0.658551113771642,0.795031083941679,0.210718552610404,0.63245683922137
"1390",6.08,1.95,0.658551113771642,0.795198958646402,0.210718552610404,0.632504402737686
"1391",6.16,1.95,0.658551113771642,0.795362634138524,0.210718552610404,0.632550856426185
"1392",6.24,1.95,0.658551113771642,0.795522266550651,0.210718552610404,0.63259623927275
"1393",6.32,1.95,0.658551113771642,0.795678004351995,0.210718552610404,0.63264058842592
"1394",6.4,1.95,0.658551113771642,0.795829988813193,0.210718552610404,0.632683939326834
"1395",6.48,1.95,0.658551113771642,0.795978354438371,0.210718552610404,0.632726325785173
"1396",6.56,1.95,0.658551113771642,0.796123229365863,0.210718552610404,0.63276778008583
"1397",6.64,1.95,0.658551113771642,0.796264735741084,0.210718552610404,0.632808333068306
"1398",6.72,1.95,0.658551113771642,0.796402990063283,0.210718552610404,0.632848014211895
"1399",6.8,1.95,0.658551113771642,0.796538103508632,0.210718552610404,0.632886851707074
"1400",6.88,1.95,0.658551113771642,0.796670182231206,0.210718552610404,0.632924872528435
"1401",6.96,1.95,0.658551113771642,0.796799327643894,0.210718552610404,0.632962102498155
"1402",7.04,1.95,0.658551113771642,0.796925636680539,0.210718552610404,0.632998566349905
"1403",7.12,1.95,0.658551113771642,0.797049202040926,0.210718552610404,0.633034287783092
"1404",7.2,1.95,0.658551113771642,0.797170112419774,0.210718552610404,0.633069289519971
"1405",7.28,1.95,0.658551113771642,0.797288452721049,0.210718552610404,0.633103593356519
"1406",7.36,1.95,0.658551113771642,0.797404304258928,0.210718552610404,0.6331372202
"1407",7.44,1.95,0.658551113771642,0.797517744945268,0.210718552610404,0.633170190132971
"1408",7.52,1.95,0.658551113771642,0.797628849466654,0.210718552610404,0.633202522431436
"1409",7.6,1.95,0.658551113771642,0.797737689449384,0.210718552610404,0.633234235621576
"1410",7.68,1.95,0.658551113771642,0.7978443336148,0.210718552610404,0.633265347519175
"1411",7.76,1.95,0.658551113771642,0.797948847925981,0.210718552610404,0.633295875237781
"1412",7.84,1.95,0.658551113771642,0.798051295724024,0.210718552610404,0.63332583526033
"1413",7.92,1.95,0.658551113771642,0.798151737858048,0.210718552610404,0.633355243436004
"1414",8,1.95,0.658551113771642,0.798250232806329,0.210718552610404,0.633384115027481
"1415",0,2.1,0.658551113771642,0.484747633848151,0.210718552610404,0.553984252611619
"1416",0.08,2.1,0.658551113771642,0.534209775919132,0.210718552610404,0.56631586361251
"1417",0.16,2.1,0.658551113771642,0.574597782079439,0.210718552610404,0.575707271176799
"1418",0.24,2.1,0.658551113771642,0.606681583303484,0.210718552610404,0.582818595645079
"1419",0.32,2.1,0.658551113771642,0.631999480320531,0.210718552610404,0.588255947944535
"1420",0.4,2.1,0.658551113771642,0.652087818850323,0.210718552610404,0.592485304438773
"1421",0.48,2.1,0.658551113771642,0.668209298307386,0.210718552610404,0.595839909484505
"1422",0.56,2.1,0.658551113771642,0.681325104178862,0.210718552610404,0.598552455994719
"1423",0.64,2.1,0.658551113771642,0.692145914869141,0.210718552610404,0.600785340035066
"1424",0.72,2.1,0.658551113771642,0.701193596695153,0.210718552610404,0.602653105276039
"1425",0.8,2.1,0.658551113771642,0.708852935919805,0.210718552610404,0.60423781029099
"1426",0.88,2.1,0.658551113771642,0.715410343419298,0.210718552610404,0.605599271744599
"1427",0.96,2.1,0.658551113771642,0.721081566430172,0.210718552610404,0.606781866611761
"1428",1.04,2.1,0.658551113771642,0.726031226254208,0.210718552610404,0.607819081649806
"1429",1.12,2.1,0.658551113771642,0.730386568547007,0.210718552610404,0.608736593763377
"1430",1.2,2.1,0.658551113771642,0.734247190972147,0.210718552610404,0.609554386765967
"1431",1.28,2.1,0.658551113771642,0.737691986125151,0.210718552610404,0.610288228662617
"1432",1.36,2.1,0.658551113771642,0.740784150079835,0.210718552610404,0.610950718872549
"1433",1.44,2.1,0.658551113771642,0.743574837230751,0.210718552610404,0.611552041936998
"1434",1.52,2.1,0.658551113771642,0.746105858694772,0.210718552610404,0.612100517967482
"1435",1.6,2.1,0.658551113771642,0.748411697730503,0.210718552610404,0.612603010196082
"1436",1.68,2.1,0.658551113771642,0.750521032022586,0.210718552610404,0.613065230683467
"1437",1.76,2.1,0.658551113771642,0.752457895926772,0.210718552610404,0.613491972441331
"1438",1.84,2.1,0.658551113771642,0.754242576960617,0.210718552610404,0.613887287701497
"1439",1.92,2.1,0.658551113771642,0.755892314043193,0.210718552610404,0.614254626290442
"1440",2,2.1,0.658551113771642,0.757421846325833,0.210718552610404,0.61459694410992
"1441",2.08,2.1,0.658551113771642,0.758843848321,0.210718552610404,0.614916788976062
"1442",2.16,2.1,0.658551113771642,0.760169277697161,0.210718552610404,0.615216369132535
"1443",2.24,2.1,0.658551113771642,0.761407655400026,0.210718552610404,0.615497608381522
"1444",2.32,2.1,0.658551113771642,0.762567292895835,0.210718552610404,0.615762190783518
"1445",2.4,2.1,0.658551113771642,0.763655477770287,0.210718552610404,0.616011597159023
"1446",2.48,2.1,0.658551113771642,0.764678626284542,0.210718552610404,0.616247135094709
"1447",2.56,2.1,0.658551113771642,0.765642409527312,0.210718552610404,0.616469963765337
"1448",2.64,2.1,0.658551113771642,0.766551858326702,0.210718552610404,0.616681114588888
"1449",2.72,2.1,0.658551113771642,0.767411450967158,0.210718552610404,0.616881508509944
"1450",2.8,2.1,0.658551113771642,0.768225186902742,0.210718552610404,0.617071970537917
"1451",2.88,2.1,0.658551113771642,0.768996649000643,0.210718552610404,0.617253242036859
"1452",2.96,2.1,0.658551113771642,0.76972905633957,0.210718552610404,0.617425991163284
"1453",3.04,2.1,0.658551113771642,0.770425309190275,0.210718552610404,0.617590821771044
"1454",3.12,2.1,0.658551113771642,0.771088027493601,0.210718552610404,0.617748281029007
"1455",3.2,2.1,0.658551113771642,0.771719583904785,0.210718552610404,0.617898866010283
"1456",3.28,2.1,0.658551113771642,0.772322132277381,0.210718552610404,0.618043029331199
"1457",3.36,2.1,0.658551113771642,0.772897632303234,0.210718552610404,0.618181184069396
"1458",3.44,2.1,0.658551113771642,0.773447870899603,0.210718552610404,0.618313708032022
"1459",3.52,2.1,0.658551113771642,0.773974480832965,0.210718552610404,0.618440947479866
"1460",3.6,2.1,0.658551113771642,0.774478956986757,0.210718552610404,0.618563220386485
"1461",3.68,2.1,0.658551113771642,0.774962670613237,0.210718552610404,0.618680819290017
"1462",3.76,2.1,0.658551113771642,0.775426881854562,0.210718552610404,0.618794013830624
"1463",3.84,2.1,0.658551113771642,0.775872750773435,0.210718552610404,0.618903052957555
"1464",3.92,2.1,0.658551113771642,0.776301347095894,0.210718552610404,0.619008166899722
"1465",4,2.1,0.658551113771642,0.776713658838243,0.210718552610404,0.619109568911942
"1466",4.08,2.1,0.658551113771642,0.777110599964302,0.210718552610404,0.619207456827848
"1467",4.16,2.1,0.658551113771642,0.77749301719777,0.210718552610404,0.619302014435375
"1468",4.24,2.1,0.658551113771642,0.777861696096204,0.210718552610404,0.61939341273236
"1469",4.32,2.1,0.658551113771642,0.778217366478636,0.210718552610404,0.619481811016619
"1470",4.4,2.1,0.658551113771642,0.778560707285304,0.210718552610404,0.619567357885236
"1471",4.48,2.1,0.658551113771642,0.778892350937752,0.210718552610404,0.619650192128028
"1472",4.56,2.1,0.658551113771642,0.779212887258164,0.210718552610404,0.619730443530609
"1473",4.64,2.1,0.658551113771642,0.779522866999067,0.210718552610404,0.619808233594295
"1474",4.72,2.1,0.658551113771642,0.779822805027602,0.210718552610404,0.619883676213244
"1475",4.8,2.1,0.658551113771642,0.780113183203631,0.210718552610404,0.61995687824795
"1476",4.88,2.1,0.658551113771642,0.78039445298501,0.210718552610404,0.62002794007294
"1477",4.96,2.1,0.658551113771642,0.780667037789941,0.210718552610404,0.620096956067773
"1478",5.04,2.1,0.658551113771642,0.780931335142594,0.210718552610404,0.620164015041249
"1479",5.12,2.1,0.658551113771642,0.781187718623978,0.210718552610404,0.620229200692276
"1480",5.2,2.1,0.658551113771642,0.781436539649946,0.210718552610404,0.620292591923291
"1481",5.28,2.1,0.658551113771642,0.781678129092363,0.210718552610404,0.620354263206168
"1482",5.36,2.1,0.658551113771642,0.781912798760221,0.210718552610404,0.620414284889904
"1483",5.44,2.1,0.658551113771642,0.782140842754408,0.210718552610404,0.620472723481562
"1484",5.52,2.1,0.658551113771642,0.782362538708403,0.210718552610404,0.620529641915624
"1485",5.6,2.1,0.658551113771642,0.782578148926244,0.210718552610404,0.62058509978378
"1486",5.68,2.1,0.658551113771642,0.782787921427338,0.210718552610404,0.620639153551512
"1487",5.76,2.1,0.658551113771642,0.782992090906498,0.210718552610404,0.620691856792978
"1488",5.84,2.1,0.658551113771642,0.78319087961849,0.210718552610404,0.620743260327918
"1489",5.92,2.1,0.658551113771642,0.783384498191869,0.210718552610404,0.620793412443802
"1490",6,2.1,0.658551113771642,0.783573146380609,0.210718552610404,0.620842359025667
"1491",6.08,2.1,0.658551113771642,0.783757013757746,0.210718552610404,0.620890143710671
"1492",6.16,2.1,0.658551113771642,0.783936280356591,0.210718552610404,0.620936808026259
"1493",6.24,2.1,0.658551113771642,0.784111117263969,0.210718552610404,0.620982391527954
"1494",6.32,2.1,0.658551113771642,0.784281687170029,0.210718552610404,0.621026931898747
"1495",6.4,2.1,0.658551113771642,0.784448144877634,0.210718552610404,0.621070465070691
"1496",6.48,2.1,0.658551113771642,0.784610637775219,0.210718552610404,0.62111302532583
"1497",6.56,2.1,0.658551113771642,0.784769306276185,0.210718552610404,0.621154645379475
"1498",6.64,2.1,0.658551113771642,0.784924284226921,0.210718552610404,0.62119535648913
"1499",6.72,2.1,0.658551113771642,0.78507569928698,0.210718552610404,0.62123518852305
"1500",6.8,2.1,0.658551113771642,0.785223673283001,0.210718552610404,0.621274170033616
"1501",6.88,2.1,0.658551113771642,0.785368322538379,0.210718552610404,0.621312328338765
"1502",6.96,2.1,0.658551113771642,0.785509758180979,0.210718552610404,0.621349689588352
"1503",7.04,2.1,0.658551113771642,0.785648086430491,0.210718552610404,0.621386278819755
"1504",7.12,2.1,0.658551113771642,0.785783408866743,0.210718552610404,0.621422120021599
"1505",7.2,2.1,0.658551113771642,0.785915822680668,0.210718552610404,0.621457236187949
"1506",7.28,2.1,0.658551113771642,0.786045420909145,0.210718552610404,0.621491649369169
"1507",7.36,2.1,0.658551113771642,0.786172292654923,0.210718552610404,0.621525380718264
"1508",7.44,2.1,0.658551113771642,0.786296523292593,0.210718552610404,0.621558450542399
"1509",7.52,2.1,0.658551113771642,0.786418194661892,0.210718552610404,0.62159087834111
"1510",7.6,2.1,0.658551113771642,0.786537385249041,0.210718552610404,0.621622682845451
"1511",7.68,2.1,0.658551113771642,0.786654170356994,0.210718552610404,0.621653882057629
"1512",7.76,2.1,0.658551113771642,0.786768622265402,0.210718552610404,0.621684493287584
"1513",7.84,2.1,0.658551113771642,0.786880810381155,0.210718552610404,0.621714533179926
